EDI_Prices_P04_20240422
MIC	Pricefilesymbol	Isin	Currency	PriceDate	Open	High	Low	Close	Mid	Ask	Last	Bid	BidSize	AskSize	TradedVolume	SecID	MktCloseDate	Volflag	Issuername	SectyCD	SecurityDesc	sedol	USCode	PrimaryExchgCD	ExchgCD	TradedValue	TotalTrades	Comment
XSWX	TRY153	XS1115184753	TRY	2019/03/12	0	0	0	89	0	0	0	0	0	0	0	4353282	2024/04/22	A	European Investment Bank	BND	9.25% BD REDEEM 03/10/2024 TRY 1000 - Ser 2140			LULSE	CHSSX	0	0	
XSWX	UBG324	USH42097ER43	USD	2024/04/22	0	0	0	100	0	0	0	0	0	0	0	8268618	2024/04/22	A	UBS Group AG	BND	9.25% BD PERPETUAL USD 1000		H42097ER4	DEMSE	CHSSX	0	0	
XSWX	UBG323	USH42097ES26	USD	2024/04/22	0	0	0	104.35	0	0	0	0	0	0	4500000	8268641	2024/04/22	A	UBS Group AG	BND	FXDFR BD PERPETUAL USD 1000 - H42097ES2		H42097ES2	DEMSE	CHSSX	0	0	
XSWX	US572	US698299AK07	USD	2020/09/22	0	0	0	154.06	0	0	0	0	0	0	0	168244	2024/04/22	A	Panama	BND	9.375% BD REDCONV 01/04/2029 USD 1000		698299AK0	LULSE	CHSSX	0	0	
XSWX	EU927	DE000A1ALVC5	EUR	2015/01/27	0	0	0	101	0	0	0	0	0	0	0		2024/04/22	A	9.50 DB 49 /EE		BONDS NON CHF				CHSSX	0	0	
XSWX	US586	US718286AL15	USD	2024/04/22	0	0	0	149.95	0	0	0	0	0	0	0	168290	2024/04/22	A	Philippines	BND	9.50% BD REDCONV 21/10/2024 USD 1000		718286AL1	LULSE	CHSSX	0	0	
XSWX	GBP600	BE0934986036	GBP	2024/04/22	0	0	0	138.08	0	0	0	0	0	0	0	1295060	2024/04/22	A	Anheuser-Busch InBev SA/NV	BND	9.75% NT REDEEM 30/07/2024 GBP 75000		B6399CBD8	GBLSE	CHSSX	0	0	
XSWX	US1860	USP7807HAQ85	USD	2017/12/13	0	0	0	30	0	0	0	0	0	0	0	3893054	2024/04/22	A	Petroleos De Venezuela	BND	9.75% BD REDEEM 17/05/2035 USD 1000 - Reg S		P7807HAQ8	VECSE	CHSSX	0	0	
XSWX	UBG245	CH1255915030	AUD	2024/04/22	0	0	0	100	0	0	0	0	0	0	0	8167242	2024/04/22	A	UBS Group AG	BND	ZC NT REDEEM 17/03/2038 AUD 2000000			CHSSX	CHSSX	0	0	
XSWX	USF206	USH42097DA27	USD	2024/04/22	0	0	0	100	0	0	0	0	0	0	0	7427362	2024/04/22	A	UBS Group AG	BND	FR NT REDEEM 12/05/2026 USD 200000 - Reg S		H42097DA2	SGSSE	CHSSX	0	0	
XSWX	NBS19	CH0485445982	CHF	2024/02/27	0	0	0	98.35	0	0	0	0	0	0	0	6004506	2024/04/22	A	Nationwide Building Society	BND	ZC CB REDEEM 11/07/2025 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	CDM20	CH0506071346	CHF	2024/03/08	0	0	0	97.3	0	0	0	0	0	0	0	6659508	2024/04/22	A	Caisse Des Depots Et Consignations	BND	ZC BD REDEEM 16/06/2026 CHF 200000			CHSSX	CHSSX	0	0	
XSWX	CDM21	CH0591979643	CHF	2024/03/25	0	0	0	95	0	0	0	0	0	0	0	6736976	2024/04/22	A	Caisse Des Depots Et Consignations	BND	ZC NT REDEEM 26/06/2028 CHF 200000			DESSE	CHSSX	0	0	
XSWX	CH19	CH0485445958	CHF	2024/03/18	0	0	0	99.61	0	0	0	0	0	0	0	5995832	2024/04/22	A	Korea Hydro & Nuclear Power Co., Ltd	BND	ZC BD REDEEM 19/07/2024 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	KOK21	CH0593893974	CHF	2022/04/19	0	0	0	80	0	0	0	0	0	0	0	6777621	2024/04/22	A	Kommunekredit	BND	ZC BD REDEEM 03/03/2042 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	EXK19	CH0506668851	CHF	2024/04/11	0	0	0	98.55	0	0	0	0	0	0	0	6157180	2024/04/22	A	Export-Import Bank of Korea	BND	ZC BD REDEEM 27/05/2025 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	KN019	CH0419041568	CHF	2024/04/19	0	0	0	99.32	0	0	0	0	0	0	0	6110769	2024/04/22	A	Korea National Oil Corp.	BND	ZC BD REDEEM 04/10/2024 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	KOR219	CH0461238856	CHF	2024/03/18	0	0	0	99.14	0	0	0	0	0	0	0	6148880	2024/04/22	A	Korea Railroad Corporation	BND	ZC BD REDEEM 19/11/2024 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	KOR19	CH0474977938	CHF	2024/04/10	0	0	0	98.36	0	0	0	0	0	0	0	5952747	2024/04/22	A	Korea Railroad Corporation	BND	ZC BD REDEEM 13/06/2025 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	LLB191	CH0419041527	CHF	2024/04/10	0	0	0	91.15	0	0	0	0	0	0	0	6092144	2024/04/22	A	Liechtensteinische Landesbank AG	BND	ZC BD REDEEM 27/09/2029 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	NLW21	CH0593893982	CHF	2023/10/11	0	0	0	81.05	0	0	0	0	0	0	0	6778456	2024/04/22	A	Nederlandse Waterschapsbank N.V.	BND	0.002% BD REDEEM 04/03/2041 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BEC191	CH0419041535	CHF	2024/04/17	0	0	0	94.15	0	0	0	0	0	0	0	6095683	2024/04/22	A	Banco Del Estado De Chile.	BND	0.01% BD REDEEM 04/10/2027 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	MUN219	CH1139995810	CHF	2024/04/09	0	0	0	96.55	0	0	0	0	0	0	0	7141356	2024/04/22	A	Munchener Hypothekenbank eG	BND	0.01% CB REDEEM 10/11/2026 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	TRP19	CH0461238997	CHF	2024/03/04	0	0	0	95.5	0	0	0	0	0	0	0	6187853	2024/04/22	A	Transpower New Zealand Limited	BND	0.02% BD REDEEM 16/12/2027 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	IBK19	CH0467182439	CHF	2024/04/16	0	0	0	98.24	0	0	0	0	0	0	0	5896936	2024/04/22	A	Industrial Bank of Korea	BND	0.0219% BD REDEEM 16/07/2025 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	QUE211	CH1117896477	CHF	2024/04/17	0	0	0	90.8	0	0	0	0	0	0	0	6937434	2024/04/22	A	Quebec (Province of Canada)	BND	0.03% NT REDEEM 18/06/2031 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BOM20	CH0536893586	CHF	2024/04/15	0	0	0	97.6	0	0	0	0	0	0	0	6349044	2024/04/22	A	Bank of Montreal	BND	0.035% CB REDEEM 07/04/2026 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	TRP21	CH0522158838	CHF	2024/03/20	0	0	0	94.05	0	0	0	0	0	0	0	6806244	2024/04/22	A	Transpower New Zealand Limited	BND	0.0375% BD REDEEM 16/03/2029 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	NOE162	CH0336352817	CHF	2024/02/28	0	0	0	96.95	0	0	0	0	0	0	0	4960248	2024/04/22	A	Land Niederoesterreich	BND	0.04% BD REDEEM 23/10/2026 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	CIB191	CH0498400578	CHF	2024/04/18	0	0	0	96.55	0	0	0	0	0	0	0	6110726	2024/04/22	A	Canadian Imperial Bank Of Commerce	BND	0.05% NT REDEEM 15/10/2026 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	HIL20	CH0545766609	CHF	2024/04/22	98.45	98.45	98.45	98.45	0	0	0	0	0	0	50000	6422239	2024/04/22	A	Hilti AG	BND	0.05% BD REDEEM 02/07/2025 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	CH191	CH0485445966	CHF	2024/02/14	0	0	0	94.8	0	0	0	0	0	0	0	5995838	2024/04/22	A	Korea Hydro & Nuclear Power Co., Ltd	BND	0.05% BD REDEEM 19/07/2027 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	MUN216	CH1122290237	CHF	2024/02/12	0	0	0	84	0	0	0	0	0	0	0	7017146	2024/04/22	A	Munchener Hypothekenbank eG	BND	0.05% CB REDEEM 13/08/2036 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	ONT21	CH1112011510	CHF	2024/04/22	89.15	89.15	89.15	89.15	0	0	0	0	0	0	40000	6890538	2024/04/22	A	Ontario (Province of Canada)	BND	0.05% BD REDEEM 12/05/2033 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	NAB20	CH0517825326	CHF	2024/04/22	94.45	94.45	94.45	94.45	0	0	0	0	0	0	25000	6258958	2024/04/22	A	National Australia Bank Limited	BND	0.065% BD REDEEM 29/01/2029 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	FGS21	CH0593893925	CHF	2024/04/22	95.45	95.45	95.45	95.45	0	0	0	0	0	0	20000	6760543	2024/04/22	A	First Abu Dhabi Bank PJSC	BND	0.068% BD REDEEM 31/03/2027 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	FGS192	CH0419041667	CHF	2024/03/28	0	0	0	94.65	0	0	0	0	0	0	0	6133216	2024/04/22	A	First Abu Dhabi Bank PJSC	BND	0.07% BD REDEEM 18/10/2027 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BCR200	CH0506071239	CHF	2024/04/22	95.3	95.3	95.3	95.3	0	0	0	0	0	0	5000	6341115	2024/04/22	A	Banco de Credito E Inversiones	BND	0.10% BD REDEEM 18/09/2026 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	CAB16	CH0310175598	CHF	2024/04/22	98.25	98.25	98.25	98.25	0	0	0	0	0	0	65000	4687755	2024/04/22	A	Credit Agricole Home Loan SFH.	BND	0.10% CB REDEEM 26/01/2026 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	CIB18	CH0413618346	CHF	2024/04/10	0	0	0	98.74	0	0	0	0	0	0	0	5505067	2024/04/22	A	Canadian Imperial Bank Of Commerce	BND	0.10% CB REDEEM 30/04/2025 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	DBF15	CH0303138520	CHF	2024/04/03	0	0	0	98.35	0	0	0	0	0	0	0	4640878	2024/04/22	A	Deutsche Bahn Finance B.V.	BND	0.10% NT REDEEM 01/12/2025 CHF 5000 - Reg S			CHSSX	CHSSX	0	0	
XSWX	DBF19	CH0479514272	CHF	2024/04/18	0	0	0	94.2	0	0	0	0	0	0	0	5988915	2024/04/22	A	Deutsche Bahn Finance GmbH	BND	0.10% NT REDEEM 19/06/2029 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	DBF21	CH0581947808	CHF	2024/04/22	85.85	85.9	85.85	85.9	0	0	0	0	0	0	90000	6733589	2024/04/22	A	Deutsche Bahn Finance GmbH	BND	0.10% NT REDEEM 28/01/2036 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	HYP19	CH0474977672	CHF	2024/04/19	0	0	0	99.21	0	0	0	0	0	0	0	5939925	2024/04/22	A	HYPO NOE Landesbank fur Niederosterreich und Wien AG	BND	0.10% NT REDEEM 27/11/2024 CHF 5000 - Ser 2019_2024/14			CHSSX	CHSSX	0	0	
XSWX	MUN182	CH0438965532	CHF	2024/04/03	0	0	0	99.25	0	0	0	0	0	0	0	5704555	2024/04/22	A	Munchener Hypothekenbank eG	BND	0.10% BD REDEEM 31/10/2024 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	MUN200	CH0517825334	CHF	2024/04/03	0	0	0	97.5	0	0	0	0	0	0	0	6259380	2024/04/22	A	Munchener Hypothekenbank eG	BND	0.10% BD REDEEM 17/12/2025 CHF 200000			CHSSX	CHSSX	0	0	
XSWX	CBE22	CH1148308716	CHF	2024/04/18	0	0	0	92.6	0	0	0	0	0	0	0	7192936	2024/04/22	A	Central American Bank for Economic Integration	BND	0.11% BD REDEEM 15/12/2028 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BNI20	CH0461239094	CHF	2024/04/17	0	0	0	94.2	0	0	0	0	0	0	0	6253293	2024/04/22	A	BNZ International Funding Ltd.	BND	0.111% BD REDEEM 24/07/2028 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	CWA19	CH0512502995	CHF	2024/04/22	92.85	92.85	92.85	92.85	0	0	0	0	0	0	5000	6193527	2024/04/22	A	Commonwealth Bank of Australia	BND	0.113% BD REDEEM 10/12/2029 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	ASB21	CH1118461008	CHF	2024/04/16	0	0	0	94.2	0	0	0	0	0	0	0	6956579	2024/04/22	A	ASB Finance Limited	BND	0.1175% BD REDEEM 29/06/2028 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BBV20	CH0522690707	CHF	2024/03/13	0	0	0	96.4	0	0	0	0	0	0	0	6295922	2024/04/22	A	Banco Bilbao Vizcaya Argentaria.	BND	0.125% NT REDEEM 27/08/2026 CHF 200000			CHSSX	CHSSX	0	0	
XSWX	CIB15	CH0305398254	CHF	2024/04/09	0	0	0	97.9	0	0	0	0	0	0	0	4661378	2024/04/22	A	Canadian Imperial Bank Of Commerce	BND	0.125% CB REDEEM 22/12/2025 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	JAC20	CH0517825268	CHF	2024/04/18	0	0	0	92.05	0	0	0	0	0	0	0	6243662	2024/04/22	A	Jackson National Life Global Funding	BND	0.125% BD REDEEM 14/07/2028 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	LLB19	CH0419041204	CHF	2024/04/09	0	0	0	97.7	0	0	0	0	0	0	0	5944217	2024/04/22	A	Liechtensteinische Landesbank AG	BND	0.125% BD REDEEM 28/05/2026 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	MUN193	CH0506668836	CHF	2024/04/02	0	0	0	95.2	0	0	0	0	0	0	0	6148114	2024/04/22	A	Munchener Hypothekenbank eG	BND	0.125% BD REDEEM 18/11/2027 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	MUN218	CH1137407453	CHF	2024/03/12	0	0	0	93.35	0	0	0	0	0	0	0	7128760	2024/04/22	A	Munchener Hypothekenbank eG	BND	0.125% CB REDEEM 05/10/2029 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	MPL19	CH0482172340	CHF	2024/04/22	95.8	95.8	95.8	95.8	0	0	0	0	0	0	15000	5979935	2024/04/22	A	Metropolitan Life Global Funding I	BND	0.125% BD REDEEM 11/06/2027 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	MPL20	CH0569237677	CHF	2024/03/22	0	0	0	93.95	0	0	0	0	0	0	0	6573404	2024/04/22	A	Metropolitan Life Global Funding I	BND	0.125% BD REDEEM 25/09/2028 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	NAB19	CH0482172357	CHF	2024/04/19	0	0	0	96.4	0	0	0	0	0	0	0	5974457	2024/04/22	A	National Australia Bank Limited	BND	0.125% BD REDEEM 21/06/2027 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PBN19	CH0461239003	CHF	2024/04/02	0	0	0	89.95	0	0	0	0	0	0	0	6189046	2024/04/22	A	New Brunswick (Province of Canada)	BND	0.125% BD REDEEM 06/12/2032 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	NDA20	CH0545766534	CHF	2024/04/22	97.45	97.45	97.45	97.45	0	0	0	0	0	0	100000	6410016	2024/04/22	A	Nordea Bank Abp	BND	0.125% BD REDEEM 02/06/2026 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	NYG20	CH0564642095	CHF	2024/04/17	0	0	0	92.6	0	0	0	0	0	0	0	6553534	2024/04/22	A	New York Life Global Funding	BND	0.125% BD REDEEM 11/09/2029 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	NYG21	CH1105672682	CHF	2024/04/22	91	91	91	91	0	0	0	0	0	0	25000	6868064	2024/04/22	A	New York Life Global Funding	BND	0.125% BD REDEEM 23/07/2030 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	SNN19	CH0474977755	CHF	2024/04/16	0	0	0	97.9	0	0	0	0	0	0	0	5956346	2024/04/22	A	Sparebank 1 Nord-Norge	BND	0.125% BD REDEEM 11/12/2025 CHF 5000 - Reg S			CHSSX	CHSSX	0	0	
XSWX	SNN21	CH1132966271	CHF	2024/04/11	0	0	0	93.35	0	0	0	0	0	0	0	7065730	2024/04/22	A	Sparebank 1 Nord-Norge	BND	0.125% BD REDEEM 15/09/2028 CHF 200000			CHSSX	CHSSX	0	0	
XSWX	VLH19	CH0487087337	CHF	2024/04/12	0	0	0	91.05	0	0	0	0	0	0	0	6061933	2024/04/22	A	Hypo Vorarlberg Bank AG	BND	0.125% NT REDEEM 03/09/2029 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	VLH21	CH0525158462	CHF	2024/04/22	89.2	89.25	89.2	89.25	0	0	0	0	0	0	50000	6321875	2024/04/22	A	Hypo Vorarlberg Bank AG	BND	0.125% BD REDEEM 27/03/2030 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	VLH211	CH0593893917	CHF	2024/04/22	92.65	92.65	92.65	92.65	0	0	0	0	0	0	20000	6757142	2024/04/22	A	Hypo Vorarlberg Bank AG	BND	0.125% NT REDEEM 23/08/2028 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	CAS20	CH0517825284	CHF	2024/04/17	0	0	0	94.25	0	0	0	0	0	0	0	6248772	2024/04/22	A	Credit Agricole S.A. (London)	BND	0.1275% BD REDEEM 27/07/2028 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BCS192	CH0496632628	CHF	2024/04/11	0	0	0	90.65	0	0	0	0	0	0	0	6076625	2024/04/22	A	Banco Santander Chile SA	BND	0.135% BD REDEEM 29/08/2029 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	CIB20	CH0528881185	CHF	2020/07/22	0	0	0	103	0	0	0	0	0	0	0	6362898	2024/04/22	A	Canadian Imperial Bank Of Commerce	BND	0.1412% CB REDEEM 09/10/2028 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BNS211	CH1137407420	CHF	2024/04/11	0	0	0	93.85	0	0	0	0	0	0	0	7106837	2024/04/22	A	Bank Of Nova Scotia	BND	0.1425% NT REDEEM 25/10/2028 CHF 5000			DEFSX	CHSSX	0	0	
XSWX	BNP221	CH1125186663	CHF	2024/03/28	0	0	0	95.5	0	0	0	0	0	0	0	6989977	2024/04/22	A	BNP Paribas	BND	0.1475% NT REDEEM 13/07/2027 CHF 200000			CHSSX	CHSSX	0	0	
XSWX	FGS211	CH1145096181	CHF	2024/04/18	0	0	0	95.9	0	0	0	0	0	0	0	7161902	2024/04/22	A	First Abu Dhabi Bank PJSC	BND	0.1475% BD REDEEM 17/11/2026 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BFC211	CH1142754303	CHF	2024/04/08	0	0	0	94.7	0	0	0	0	0	0	0	7168535	2024/04/22	A	Banque Federative du Credit Mutuel	BND	0.15% BD REDEEM 06/03/2028 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BNP20	CH0506071205	CHF	2024/04/16	0	0	0	94.3	0	0	0	0	0	0	0	6294429	2024/04/22	A	BNP Paribas	BND	0.15% BD REDEEM 10/03/2028 CHF 200000			CHSSX	CHSSX	0	0	
XSWX	LLY161	CH0323735594	CHF	2024/04/19	0	0	0	99.88	0	0	0	0	0	0	0	4773622	2024/04/22	A	Lilly(Eli) & Co	BND	0.15% BD REDEEM 24/05/2024 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	MPL21	CH1100259782	CHF	2024/04/18	0	0	0	92.55	0	0	0	0	0	0	0	6823572	2024/04/22	A	Metropolitan Life Global Funding I	BND	0.15% BD REDEEM 25/09/2029 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	SAN19	CH0508785737	CHF	2024/04/18	0	0	0	99.11	0	0	0	0	0	0	0	6177931	2024/04/22	A	Santander Consumer Finance, S.A.	BND	0.15% NT REDEEM 10/12/2024 EUR 5000			CHSSX	CHSSX	0	0	
XSWX	UBS21	CH1120085670	CHF	2024/04/22	94.65	94.65	94.65	94.65	0	0	0	0	0	0	50000	6973016	2024/04/22	A	UBS AG	BND	0.15% BD REDEEM 29/06/2028 CHF 50000			CHSSX	CHSSX	0	0	
XSWX	RY20	CH0535271206	CHF	2024/04/04	0	0	0	96.7	0	0	0	0	0	0	0	6345896	2024/04/22	A	Royal Bank Of Canada	BND	0.155% CB REDEEM 06/04/2027 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	CWA210	CH1148308708	CHF	2024/02/21	0	0	0	90.75	0	0	0	0	0	0	0	7187507	2024/04/22	A	Commonwealth Bank of Australia	BND	0.1575% CB REDEEM 08/12/2031 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	CAL211	CH1137122813	CHF	2024/04/16	0	0	0	94.8	0	0	0	0	0	0	0	7127999	2024/04/22	A	Credit Agricole S.A.	BND	0.1637% BD REDEEM 28/04/2028 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	TOT19	CH0481013800	CHF	2024/04/22	94	94.15	93.85	94.15	0	0	0	0	0	0	175000	5986670	2024/04/22	A	Total Energies Capital International	BND	0.166% BD REDEEM 21/12/2029 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	NBS191	CH0485445990	CHF	2024/04/15	0	0	0	91.35	0	0	0	0	0	0	0	6004496	2024/04/22	A	Nationwide Building Society	BND	0.1675% CB REDEEM 11/07/2031 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	CBE21	CH1135555576	CHF	2024/04/22	88.1	88.25	88.1	88.25	0	0	0	0	0	0	85000	7098421	2024/04/22	A	Central American Bank for Economic Integration	BND	0.17% BD REDEEM 29/09/2031 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	KDB21	CH1121837228	CHF	2024/04/11	0	0	0	91.05	0	0	0	0	0	0	0	6976904	2024/04/22	A	Korea Development Bank	BND	0.17% BD REDEEM 22/07/2031 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	EXK17	CH0370634633	CHF	2024/04/17	0	0	0	98.38	0	0	0	0	0	0	0	5181683	2024/04/22	A	Export-Import Bank of Korea	BND	0.17% BD REDEEM 18/07/2025 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	MCD16	CH0338330456	CHF	2024/04/22	99.45	99.45	99.45	99.45	0	0	0	0	0	0	10000	4915759	2024/04/22	A	McDonald`s Corp	BND	0.17% BD REDEEM 04/10/2024 CHF 5000 - Reg S			CHSSX	CHSSX	0	0	
XSWX	RAO19	CH0502393389	CHF	2024/04/11	0	0	0	96.25	0	0	0	0	0	0	0	6131842	2024/04/22	A	RLB-Oberoesterreich	BND	0.175% BD REDEEM 29/10/2026 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	CIB21	CH1137407412	CHF	2024/04/16	0	0	0	93.2	0	0	0	0	0	0	0	7104360	2024/04/22	A	Canadian Imperial Bank Of Commerce	BND	0.18% NT REDEEM 28/04/2029 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	CWA21	CH1146382499	CHF	2024/04/02	0	0	0	94.65	0	0	0	0	0	0	0	7187497	2024/04/22	A	Commonwealth Bank of Australia	BND	0.1875% BD REDEEM 08/12/2028 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	VER21	CH1105672658	CHF	2024/04/22	95.2	95.2	95.15	95.15	0	0	0	0	0	0	65000	6833718	2024/04/22	A	Verizon Communications Inc	BND	0.193% BD REDEEM 24/03/2028 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	KLH20	CH0550103060	CHF	2024/04/08	0	0	0	98.41	0	0	0	0	0	0	0	6428964	2024/04/22	A	Korea Land and Housing Corporation	BND	0.1925% BD REDEEM 15/06/2025 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	ASB17	CH0350030414	CHF	2024/04/17	0	0	0	99.63	0	0	0	0	0	0	0	5015535	2024/04/22	A	ASB Finance Limited	BND	0.20% BD REDEEM 02/08/2024 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BS194	CH0505011947	CHF	2024/04/22	95.25	95.25	95.25	95.25	0	0	0	0	0	0	15000	6160427	2024/04/22	A	Banco Santander S.A.	BND	0.20% BD REDEEM 19/11/2027 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BFC192	CH0479514264	CHF	2024/04/04	0	0	0	97.45	0	0	0	0	0	0	0	5958230	2024/04/22	A	Banque Federative du Credit Mutuel	BND	0.20% BD REDEEM 12/06/2026 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BFC20	CH0517825292	CHF	2024/04/16	0	0	0	93.55	0	0	0	0	0	0	0	6253502	2024/04/22	A	Banque Federative du Credit Mutuel	BND	0.20% BD REDEEM 03/11/2028 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	DBF211	CH0522158887	CHF	2024/04/22	90.35	90.35	90.35	90.35	0	0	0	0	0	0	35000	6908956	2024/04/22	A	Deutsche Bahn Finance GmbH	BND	0.20% NT REDEEM 20/05/2033 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	DLR21	CH1121837236	CHF	2024/04/10	0	0	0	95.8	0	0	0	0	0	0	0	6994691	2024/04/22	A	Digital Intrepid Holding B.V.	BND	0.20% BD REDEEM 15/12/2026 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	HIL17	CH0384125115	CHF	2024/04/17	0	0	0	99.3	0	0	0	0	0	0	0	5297354	2024/04/22	A	Hilti AG	BND	0.20% BD REDEEM 08/11/2024 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	LGT16	CH0338330431	CHF	2024/04/22	97.25	97.25	97.25	97.25	0	0	0	0	0	0	10000	4906758	2024/04/22	A	Lgt Bank Liechtenstein	BND	0.20% BD REDEEM 12/10/2026 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	LGT200	CH0572142484	CHF	2024/04/22	91.65	91.65	91.65	91.65	0	0	0	0	0	0	10000	6598638	2024/04/22	A	Lgt Bank Liechtenstein	BND	0.20% BD REDEEM 04/11/2030 CHF 5000			DEFSX	CHSSX	0	0	
XSWX	LFH18	CH0406415304	CHF	2024/04/10	0	0	0	97.6	0	0	0	0	0	0	0	5496383	2024/04/22	A	Lansforsakringar Hypotek AB	BND	0.20% CB REDEEM 17/04/2026 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	POM20	CH0528881235	CHF	2020/08/18	0	0	0	103.25	0	0	0	0	0	0	0	6349051	2024/04/22	A	Manitoba (Province of Canada)	BND	0.20% NT REDEEM 20/04/2026 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	MUN19	CH0481013768	CHF	2024/03/13	0	0	0	91.7	0	0	0	0	0	0	0	5966027	2024/04/22	A	Munchener Hypothekenbank eG	BND	0.20% CB REDEEM 18/06/2031 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	MUN21	CH0595205516	CHF	2024/04/17	0	0	0	89.85	0	0	0	0	0	0	0	6774867	2024/04/22	A	Munchener Hypothekenbank eG	BND	0.20% BD REDEEM 03/03/2031 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	MUN217	CH1131931375	CHF	2024/01/05	0	0	0	91.45	0	0	0	0	0	0	0	7114403	2024/04/22	A	Munchener Hypothekenbank eG	BND	0.20% CB REDEEM 27/10/2031 CHF 5000			DEFSX	CHSSX	0	0	
XSWX	NADB17	CH0362748276	CHF	2024/03/26	0	0	0	96.2	0	0	0	0	0	0	0	5107735	2024/04/22	A	North American Development Bank	BND	0.20% BD REDEEM 26/10/2027 CHF 5000			CHSSX	CHSSX	0	0	
